"ANO_EJE","REGION","TIPO_GOBIERNO","TIPO_GOBIERNO_NOMBRE","SECTOR","SECTOR_NOMBRE","PLIEGO","PLIEGO_NOMBRE","SEC_EJEC","EJECUTORA","EJECUTORA_NOMBRE","ALMACEN","SEC_ALMACEN","NOMBRE_ALMACEN","TIPO_TRANSAC","NOMBRE_TIPO_TRANSACCION","NRO_MOVIMTO","NRO_ORDEN","PROVEEDOR","NOMBRE_PROVEEDOR","OBSERVACION","FECHA_MOVIMTO","MES_MOVIMTO","NOMBRE_MES","TIPO_USO","NRO_GUIA","NRO_FACTURA","ESTADO_KARDEX","FECHA_REG","DOCUM_CONFIRMA","FECHA_CONFIRMA","GLOSA","TIPO_BIEN","GRUPO_BIEN","NOMBRE_GRUPO","CLASE_BIEN","NOMBRE_CLASE","FAMILIA_BIEN","NOMBRE_FAMILIA","ITEM_BIEN","NOMBRE_ITEM","UNIDAD_MEDIDA","UNIDAD_MEDIDA_DESC","MARCA","NOMBRE_MARCA","CANT_ARTICULO","PRECIO_UNIT","VALOR_TOTAL"
"2020","HUANCAVELICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","447","GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA","803","400","REGION HUANCAVELICA-SALUD","004","000","ALMACEN DONACIONES","4","NEA - DONACION","4","0","0","MINISTERIO DE SALUD","POR LA DONACIÓN RECIBIDA DEL MINISTERIO DE SALUD PARA LA EMERGENCIA SANITARIA PRODUCIDAD POR EL COVI","16-APR-20","4","ABRIL","C","0006-09099","PEC N°500-20","CON CONFORMIDAD","16-APR-20","PECOSA N° 500 - 2020 MINSA.","16-APR-20","POR LA DONACIÓN RECIBIDA DEL MINISTERIO DE SALUD PARA LA EMERGENCIA SANITARIA PRODUCIDAD POR EL COVID-2019 , SEGÚN PECOSA N° 500 - 2020 MINSA.","B","50","ENVASES Y EMBALAJES","11","BOLSAS, SACOS Y SIMILARES","0008","BOLSAS DE POLIPROPILENO","0135","BOLSA DE POLIPROPILENO PARA CADÁVER 80 cm X 1.90 m CON ASAS","112","UNIDAD","328","SIN MARCA","5","40","200"
"2020","HUANCAVELICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","447","GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA","803","400","REGION HUANCAVELICA-SALUD","004","000","ALMACEN DONACIONES","4","NEA - DONACION","3","0","0","MINISTERIO DE SALUD","POR LA DONACIÓN RECIBIDA DELMINISTERIO DE SALUD PARA LA EMERGENCIA SANITARIA PRODUCIDAD POR EL COVID","16-APR-20","4","ABRIL","C","0006-09099","PEC N° 454-20","CON CONFORMIDAD","16-APR-20","PECOSA N° 0454 - 2020.","16-APR-20","POR LA DONACIÓN RECIBIDA DELMINISTERIO DE SALUD PARA LA EMERGENCIA SANITARIA PRODUCIDAD POR EL COVID-2019 , SEGÚN PECOSA N° 454 - 2020","B","50","ENVASES Y EMBALAJES","11","BOLSAS, SACOS Y SIMILARES","0008","BOLSAS DE POLIPROPILENO","0135","BOLSA DE POLIPROPILENO PARA CADÁVER 80 cm X 1.90 m CON ASAS","112","UNIDAD","328","SIN MARCA","5","40","200"
"2020","HUANCAVELICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","447","GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA","803","400","REGION HUANCAVELICA-SALUD","004","000","ALMACEN DONACIONES","4","NEA - DONACION","2","0","0","CENARES","DONACIÓN RECIBIDA DEL CENARES, SEGÚN PECOSA N° 1030 - CENARES 2020.","09-MAR-20","3","MARZO","C","001-007533","PEC. N° 1030","CON CONFORMIDAD","09-MAR-20","PECOSA N° 1030 - 2020","09-MAR-20","DONACIÓN RECIBIDA DEL CENARES, SEGÚN PECOSA N° 1030 - CENARES 2020.","B","53","HOSPITALIZACIÓN","22","EQUIPO DE HOSPITALIZACIÓN ","1074","CAJA CONSERVADORA DE TEMPERATURA - COOLER","0055","CAJA TRANSPORTADORA DE VACUNAS 7 L","112","UNIDAD","20006","BLOW KINGS","4","228.455","913.82"
"2020","HUANCAVELICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","447","GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA","803","400","REGION HUANCAVELICA-SALUD","004","000","ALMACEN DONACIONES","4","NEA - DONACION","2","0","0","CENARES","DONACIÓN RECIBIDA DEL CENARES, SEGÚN PECOSA N° 1030 - CENARES 2020.","09-MAR-20","3","MARZO","C","001-007533","PEC. N° 1030","CON CONFORMIDAD","09-MAR-20","PECOSA N° 1030 - 2020","09-MAR-20","DONACIÓN RECIBIDA DEL CENARES, SEGÚN PECOSA N° 1030 - CENARES 2020.","B","64","ENSERES Y ACCESORIOS  :  INCLUYE AULAS Y TALLERES","61","ENSERES Y ACCESORIOS  DE MATERIAL SINTÉTICO","0005","OTROS ENSERES Y ACCESORIOS DE MATERIAL SINTÉTICO","0530","PAQUETE FRIO DE AGUA CON TAPA ROSCA 400 mL","112","UNIDAD","328","SIN MARCA","14580","1.500044","21870.64"
"2020","HUANCAVELICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","447","GOBIERNO REGIONAL DEL DEPARTAMENTO DE HUANCAVELICA","803","400","REGION HUANCAVELICA-SALUD","004","000","ALMACEN DONACIONES","4","NEA - DONACION","2","0","0","CENARES","DONACIÓN RECIBIDA DEL CENARES, SEGÚN PECOSA N° 1030 - CENARES 2020.","09-MAR-20","3","MARZO","C","001-007533","PEC. N° 1030","CON CONFORMIDAD","09-MAR-20","PECOSA N° 1030 - 2020","09-MAR-20","DONACIÓN RECIBIDA DEL CENARES, SEGÚN PECOSA N° 1030 - CENARES 2020.","B","53","HOSPITALIZACIÓN","64","MOBILIARIO DE HOSPITALIZACIÓN","9831","TERMO PARA TRANSPORTE DE BIOLÓGICOS Y VACUNAS","0002","TERMO PORTA VACUNAS 1.7 L","112","UNIDAD","20006","BLOW KINGS","1215","31.857937","38707.39"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","001","RECURSOS ORDINARIOS","4","NEA - DONACION","5","0","0","POBLET CAHUA VICENTE ARMANDO","ACTA DE DONACION","22-JUN-20","6","JUNIO","C","ACTA DONAC","ACTA DE DONACIO","CON CONFORMIDAD","22-JUN-20","ACTA DE ENTREGA","22-JUN-20","DONACION DE INSUMO COVID-19","B","80","SEGURIDAD: REPUESTOS, ACCESORIOS Y PROTECTORES","50","INDUMENTARIA Y PROTECTORES PARA PERSONAS","0003","MASCARILLAS Y PROTECTORES DE SEGURIDAD","0066","RESPIRADOR DE CARA COMPLETA DE SILICONA TAMAÑO MEDIANO","112","UNIDAD","328","SIN MARCA","56","37.5","2100"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","001","RECURSOS ORDINARIOS","4","NEA - DONACION","5","0","0","POBLET CAHUA VICENTE ARMANDO","ACTA DE DONACION","22-JUN-20","6","JUNIO","C","ACTA DONAC","ACTA DE DONACIO","CON CONFORMIDAD","22-JUN-20","ACTA DE ENTREGA","22-JUN-20","DONACION DE INSUMO COVID-19","B","80","SEGURIDAD: REPUESTOS, ACCESORIOS Y PROTECTORES","50","INDUMENTARIA Y PROTECTORES PARA PERSONAS","0008","REPUESTOS Y ACCESORIOS DE PROTECTORES PARA PERSONAS","0034","FILTRO PARA RESPIRADOR DE PROTECCION CONTRA PARTICULAS","353","PAR","328","SIN MARCA","56","10.714286","600"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","001","RECURSOS ORDINARIOS","4","NEA - DONACION","5","0","0","POBLET CAHUA VICENTE ARMANDO","ACTA DE DONACION","22-JUN-20","6","JUNIO","C","ACTA DONAC","ACTA DE DONACIO","CON CONFORMIDAD","22-JUN-20","ACTA DE ENTREGA","22-JUN-20","DONACION DE INSUMO COVID-19","B","80","SEGURIDAD: REPUESTOS, ACCESORIOS Y PROTECTORES","50","INDUMENTARIA Y PROTECTORES PARA PERSONAS","0003","MASCARILLAS Y PROTECTORES DE SEGURIDAD","0122","PROTECTOR FACIAL CON VISOR ","112","UNIDAD","328","SIN MARCA","196","10.102041","1980"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","001","RECURSOS ORDINARIOS","4","NEA - DONACION","4","0","0","HERNANDEZ IZAGUIRRE JAIME RAFAEL","ACTA DE ENTREGA","19-JUN-20","6","JUNIO","C","ACTA DONAC","ACTA DE ENTREGA","CON CONFORMIDAD","19-JUN-20","ACTA DE DONACION","19-JUN-20","ACTA DE DONACION","B","79","EQUIPO DE CAMPAÑA, ROPA DE CAMA, COLCHONES, FUNDAS Y SIMILARES","81","ROPAS DE CAMA","0004","FRAZADAS","0002","FRAZADA ANTIALERGICA DE LANA 1 1/2 PLAZA","112","UNIDAD","328","SIN MARCA","120","30","3600"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","001","RECURSOS ORDINARIOS","4","NEA - DONACION","3","0","0","AGRO-EMPAQUES SAFCO S.A.C.","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","25-MAY-20","5","MAYO","C","ACTA DONAC","ACTA DONACION","CON CONFORMIDAD","26-MAY-20","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","27-MAY-20","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","B","53","HOSPITALIZACIÓN","64","MOBILIARIO DE HOSPITALIZACIÓN","1954","CAMA DE METAL PLEGABLE","0003","CAMA DE METAL PLEGABLE DE 1 PLAZA","112","UNIDAD","328","SIN MARCA","21","103.809524","2180"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","001","RECURSOS ORDINARIOS","4","NEA - DONACION","3","0","0","AGRO-EMPAQUES SAFCO S.A.C.","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","25-MAY-20","5","MAYO","C","ACTA DONAC","ACTA DONACION","CON CONFORMIDAD","26-MAY-20","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","27-MAY-20","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","B","79","EQUIPO DE CAMPAÑA, ROPA DE CAMA, COLCHONES, FUNDAS Y SIMILARES","19","COLCHONES, ALMOHADAS Y SIMILARES","0008","COLCHONETAS","0004","COLCHONETA DE ESPUMA DE 2 m X 1 m X 5 in","112","UNIDAD","328","SIN MARCA","21","64.285714","1350"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","001","RECURSOS ORDINARIOS","4","NEA - DONACION","3","0","0","AGRO-EMPAQUES SAFCO S.A.C.","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","25-MAY-20","5","MAYO","C","ACTA DONAC","ACTA DONACION","CON CONFORMIDAD","26-MAY-20","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","27-MAY-20","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","B","58","PRODUCTOS FARMACÉUTICOS","66","MEDICAMENTOS VARIOS ","0029","ALCOHOL DE USO MEDICINAL","0011","ALCOHOL ETÍLICO 70%  GEL 1 L","112","UNIDAD","328","SIN MARCA","6","14.166667","85"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","001","RECURSOS ORDINARIOS","4","NEA - DONACION","3","0","0","AGRO-EMPAQUES SAFCO S.A.C.","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","25-MAY-20","5","MAYO","C","ACTA DONAC","ACTA DONACION","CON CONFORMIDAD","26-MAY-20","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","27-MAY-20","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","B","13","ASEO, LIMPIEZA Y TOCADOR  :   REPUESTOS, ACCESORIOS, ÚTILES Y MATERIALES","92","TOCADOR Y COSMETOLOGÍA: MATERIALES","0010","JABONES PARA MANOS Y CUERPO","0026","JABON GERMICIDA LIQUIDO","346","GALON","328","SIN MARCA","4","40","160"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","001","RECURSOS ORDINARIOS","4","NEA - DONACION","3","0","0","AGRO-EMPAQUES SAFCO S.A.C.","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","25-MAY-20","5","MAYO","C","ACTA DONAC","ACTA DONACION","CON CONFORMIDAD","26-MAY-20","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","27-MAY-20","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","B","87","TALLERES  :   REPUESTOS Y ACCESORIOS","90","TALLER DE METAL MECÁNICA : RPTOS Y ACCESORIOS E IMPLEMENTOS","0002","TALLER DE METAL MECÁNICA :RPTOS. Y ACCESORIOS OTROS","0016","BALÓN PARA OXÍGENO INDUSTRIAL 6 m3","112","UNIDAD","328","SIN MARCA","4","237.5","950"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","001","RECURSOS ORDINARIOS","4","NEA - DONACION","3","0","0","AGRO-EMPAQUES SAFCO S.A.C.","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","25-MAY-20","5","MAYO","C","ACTA DONAC","ACTA DONACION","CON CONFORMIDAD","26-MAY-20","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","27-MAY-20","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","70","ACCESORIOS PARA USO MÉDICOS","0008","BALONES PARA GASES MEDICINALES","0018","BALÓN PARA OXÍGENO MEDICINAL 10 m3","112","UNIDAD","328","SIN MARCA","10","460","4600"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","001","RECURSOS ORDINARIOS","4","NEA - DONACION","3","0","0","AGRO-EMPAQUES SAFCO S.A.C.","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","25-MAY-20","5","MAYO","C","ACTA DONAC","ACTA DONACION","CON CONFORMIDAD","26-MAY-20","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","27-MAY-20","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","37","SUMINISTROS, REPUESTOS Y ACCESORIOS PARA EQUIPOS Y MOBILIARIOS MÉDICOS","0020","OTROS MANÓMETROS PARA EQUIPOS USO MÉDICO QUIRÚRGICO","0035","MANOMETRO DE OXIGENO DE PRESION NORMAL","112","UNIDAD","328","SIN MARCA","14","78.571429","1100"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","001","RECURSOS ORDINARIOS","4","NEA - DONACION","3","0","0","AGRO-EMPAQUES SAFCO S.A.C.","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","25-MAY-20","5","MAYO","C","ACTA DONAC","ACTA DONACION","CON CONFORMIDAD","26-MAY-20","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","27-MAY-20","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","37","SUMINISTROS, REPUESTOS Y ACCESORIOS PARA EQUIPOS Y MOBILIARIOS MÉDICOS","0014","OTROS REPUESTOS Y ACCESORIOS PARA EQUIPOS Y MOBILIARIOS MÉDICOS QUIRÚRGICOS","3027","CÁMARA HUMIFICADORA PARA SISTEMA CPAP NASAL","112","UNIDAD","328","SIN MARCA","14","89.285714","1250"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","001","RECURSOS ORDINARIOS","4","NEA - DONACION","3","0","0","AGRO-EMPAQUES SAFCO S.A.C.","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","25-MAY-20","5","MAYO","C","ACTA DONAC","ACTA DONACION","CON CONFORMIDAD","26-MAY-20","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","27-MAY-20","ACTA DONACION POR INTERMEDIO DEL GOBIERNO REGIONAL","B","13","ASEO, LIMPIEZA Y TOCADOR  :   REPUESTOS, ACCESORIOS, ÚTILES Y MATERIALES","30","SOLUCIONES DE LIMPIEZA Y DESINFECCIÓN","0024","LEJÍAS","0096","LEJIA (HIPOCLORITO DE SODIO) AL  5%","346","GALON","328","SIN MARCA","4","17.5","70"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","001","RECURSOS ORDINARIOS","4","NEA - DONACION","2","0","0","QUIMPAC CORP S.A.C.","","18-MAY-20","5","MAYO","C","GUIA430728","GUIA430728","CON CONFORMIDAD","21-MAY-20","GUIA 430728","18-MAY-20","DONACION DE INSUMO DE LIMPIEZA","B","13","ASEO, LIMPIEZA Y TOCADOR  :   REPUESTOS, ACCESORIOS, ÚTILES Y MATERIALES","30","SOLUCIONES DE LIMPIEZA Y DESINFECCIÓN","0024","LEJÍAS","0148","LEJIA (HIPOCLORITO DE SODIO) AL 4% X 1 L","112","UNIDAD","328","SIN MARCA","2320","5.8","13456"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","001","RECURSOS ORDINARIOS","4","NEA - DONACION","1","0","0","GOBIERNO REGIONAL DE ICA","DONAC.GOBIERNO REGIONAL DE ICA","24-APR-20","4","ABRIL","C","DONAC.GOBI","DONAC.GOBIE","CON CONFORMIDAD","24-APR-20","DONACION DEL GOBIERNO REGIONAL","24-APR-20","COVID - 19 DONACION DE INSUMOS DEL GOBIERNO REGIONAL DE ICA","B","80","SEGURIDAD: REPUESTOS, ACCESORIOS Y PROTECTORES","50","INDUMENTARIA Y PROTECTORES PARA PERSONAS","0008","REPUESTOS Y ACCESORIOS DE PROTECTORES PARA PERSONAS","0074","TRAJE ENCAPSULADO PARA PROTECCION CONTRA MATERIALES PELIGROSOS TALLA M","112","UNIDAD","328","SIN MARCA","400","15.25","6100"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","001","RECURSOS ORDINARIOS","4","NEA - DONACION","1","0","0","GOBIERNO REGIONAL DE ICA","DONAC.GOBIERNO REGIONAL DE ICA","24-APR-20","4","ABRIL","C","DONAC.GOBI","DONAC.GOBIE","CON CONFORMIDAD","24-APR-20","DONACION DEL GOBIERNO REGIONAL","24-APR-20","COVID - 19 DONACION DE INSUMOS DEL GOBIERNO REGIONAL DE ICA","B","80","SEGURIDAD: REPUESTOS, ACCESORIOS Y PROTECTORES","50","INDUMENTARIA Y PROTECTORES PARA PERSONAS","0003","MASCARILLAS Y PROTECTORES DE SEGURIDAD","0097","CASCO/MASCARA DE POLICARBONATO PARA PROTECCION EN TRABAJOS DE CRIOPRESERVACION","112","UNIDAD","328","SIN MARCA","50","27.94","1397"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","003","ALMACEN ESPECIALIZADO - MEDICINAS","4","NEA - DONACION","7","0","0","LABORATORIOS BAGO DEL PERU S.A.","ACTA DE DONACION","18-JUN-20","6","JUNIO","C","GUIA 1608","ACTA DONACION","CON CONFORMIDAD","18-JUN-20","GUIA 1608","18-JUN-20","DONACION DE INSUMO COVID - 19","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","57","MATERIAL MÉDICO","0028","GUANTES PARA EXAMEN DESCARTABLES (NO QUIRÚRGICOS)","0011","GUANTE PARA EXAMEN DESCARTABLE TALLA M","112","UNIDAD","328","SIN MARCA","2000","1.62","3240"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","003","ALMACEN ESPECIALIZADO - MEDICINAS","4","NEA - DONACION","7","0","0","LABORATORIOS BAGO DEL PERU S.A.","ACTA DE DONACION","18-JUN-20","6","JUNIO","C","GUIA 1608","ACTA DONACION","CON CONFORMIDAD","18-JUN-20","GUIA 1608","18-JUN-20","DONACION DE INSUMO COVID - 19","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","57","MATERIAL MÉDICO","0041","MASCARILLAS  DESCARTABLES","0158","MASCARILLA DESCARTABLE TIPO N-95","112","UNIDAD","328","SIN MARCA","280","6.278571","1758"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","003","ALMACEN ESPECIALIZADO - MEDICINAS","4","NEA - DONACION","6","0","0","AGRO-EMPAQUES SAFCO S.A.C.","ACTA DONACION","27-MAY-20","5","MAYO","C","ACTA DONAC","ACTA DONACION","CON CONFORMIDAD","27-MAY-20","ACTA DE DOANACION","25-MAY-20","ACTAN DE DOANCION","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","57","MATERIAL MÉDICO","0018","CÁNULAS PARA OXÍGENO","0005","CÁNULA BINASAL PARA OXIGENO ADULTO","112","UNIDAD","328","SIN MARCA","300","1.933333","580"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","003","ALMACEN ESPECIALIZADO - MEDICINAS","4","NEA - DONACION","6","0","0","AGRO-EMPAQUES SAFCO S.A.C.","ACTA DONACION","27-MAY-20","5","MAYO","C","ACTA DONAC","ACTA DONACION","CON CONFORMIDAD","27-MAY-20","ACTA DE DOANACION","25-MAY-20","ACTAN DE DOANCION","B","58","PRODUCTOS FARMACÉUTICOS","01","ANESTÉSICOS, COMPLEMENTOS RELACIONADOS Y ANALÉPTICOS","0016","OXÍGENO.","0002","OXIGENO MEDICINAL GAS 99.5 %","70","M3","328","SIN MARCA","124","6","744"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","003","ALMACEN ESPECIALIZADO - MEDICINAS","4","NEA - DONACION","5","0","0","AGRO-EMPAQUES SAFCO S.A.C.","DONACION  DE INSUMOS  COVID 19","21-MAY-20","5","MAYO","C","GUIA 1927","GUIA 1927","CON CONFORMIDAD","21-MAY-20","GUIA 1297","21-MAY-20","DONACION  DE INSUMOS  COVID 19","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","55","VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN","0001","ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE","1262","MAMELUCO DESCARTABLE TALLA M","112","UNIDAD","328","SIN MARCA","260","13.5","3510"
"2020","ICA","R","GOBIERNO REGIONAL","99","GOBIERNOS REGIONALES","449","GOBIERNO REGIONAL DEL DEPARTAMENTO DE ICA","1052","403","REGION ICA-HOSPITAL REGIONAL DE ICA","001","003","ALMACEN ESPECIALIZADO - MEDICINAS","4","NEA - DONACION","5","0","0","AGRO-EMPAQUES SAFCO S.A.C.","DONACION  DE INSUMOS  COVID 19","21-MAY-20","5","MAYO","C","GUIA 1927","GUIA 1927","CON CONFORMIDAD","21-MAY-20","GUIA 1297","21-MAY-20","DONACION  DE INSUMOS  COVID 19","B","49","ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)","57","MATERIAL MÉDICO","0041","MASCARILLAS  DESCARTABLES","0158","MASCARILLA DESCARTABLE TIPO N-95","112","UNIDAD","328","SIN MARCA","420","6","2520"
